phenotype,value_metric,feature,family_id_group,n,mean,sd,se,median,iqr
low-salinity,corrected_fc,depression_abs,54,16,0.049252071840098055,0.16363561689128375,0.04090890422282094,0,0.007943702887373671
low-salinity,corrected_fc,depression_abs,55,23,0,0,0,0,0
low-salinity,corrected_fc,depression_abs,57,26,4.416742538221075e-4,0.0022521056388904587,4.416742538221075e-4,0,0
low-salinity,corrected_fc,depression_abs,60,27,0.0030592946154770653,0.012511382420392118,0.002407816669449247,0,0
low-salinity,corrected_fc,depression_abs,61,27,0.0322590602738824,0.16762299419637314,0.03225906027388237,0,0
low-salinity,corrected_fc,depression_abs,70,27,0.002008342075617999,0.010435651541846124,0.0020083420756179977,0,0
low-salinity,corrected_fc,depression_abs,71,25,0,0,0,0,0
low-salinity,corrected_fc,depression_abs,72,26,0.00230921463290495,0.010701585550729868,0.0020987535980597763,0,0
low-salinity,corrected_fc,depression_abs,74,26,0.0014087301025157175,0.007183142282113207,0.0014087301025157175,0,0
low-salinity,corrected_fc,depression_abs,76,24,0.06228111350767903,0.24488340578984047,0.04998661588833542,0,0
low-salinity,corrected_fc,depression_abs,77,24,0.003109480244496661,0.014043873392250593,0.002866693651938619,0,0
low-salinity,corrected_fc,depression_abs,78,17,0.0888375094088239,0.2728656708829357,0.06617964603855113,0,0
low-salinity,corrected_fc,depression_abs,79,31,1.0889282049111249e-6,6.062895652984632e-6,1.0889282049111255e-6,0,0
low-salinity,corrected_fc,depression_abs,80,27,0,0,0,0,0
low-salinity,corrected_fc,depression_abs,82,21,0.020352707172443613,0.09326782121499348,0.02035270717244361,0,0
low-salinity,corrected_fc,depression_abs,83,26,0.008267886219956076,0.029290822894645067,0.005744402981114827,0,0
low-salinity,corrected_fc,depression_abs,84,25,0,0,0,0,0
low-salinity,corrected_fc,depression_abs,85,24,0.02638058937268569,0.11293344802949332,0.023052443547115085,0,0
low-salinity,corrected_fc,depression_abs,88,20,6.756625792803117e-4,0.0030216549142472364,6.756625792803118e-4,0,0
low-salinity,corrected_fc,depression_abs,90,23,0.00980502326690823,0.04702323967025316,0.009805023266908231,0,0
low-salinity,corrected_fc,final_delta,47,27,4.504770790056761,1.9760947779468394,0.38029961733060713,4.546321226259581,2.7249419133952597
low-salinity,corrected_fc,final_delta,48,23,6.1446256105064805,2.504119944578716,0.5221451029724655,6.198987884028129,3.384894712913006
low-salinity,corrected_fc,final_delta,49,27,5.572259902035307,2.5060037410288483,0.4822806448244049,5.607936382618953,4.5886037341779335
low-salinity,corrected_fc,final_delta,50,27,4.080445110075011,1.9932165295680195,0.3835946999664359,4.176632697445323,2.036553743889482
low-salinity,corrected_fc,final_delta,51,28,3.9197528324391366,1.9562632870427752,0.36969901117721055,3.905038022361743,2.31713021649488
low-salinity,corrected_fc,final_delta,54,16,6.253871382251205,1.7693584345661986,0.44233960864154964,6.0003683421196445,1.4193604436348721
low-salinity,corrected_fc,final_delta,55,23,3.491384727408319,2.008664179342722,0.41883543439308263,2.9523586365501187,1.8169016323377498
low-salinity,corrected_fc,final_delta,57,26,3.249595108885089,2.4366823589715088,0.4778727268008855,2.253953405977232,2.5765763810885858
low-salinity,corrected_fc,final_delta,60,27,3.3821526698597273,2.368566496535801,0.45583083478949116,3.1507603833724978,4.606606619752078
low-salinity,corrected_fc,final_delta,61,27,3.349322192430607,1.921166163308514,0.36972860051472367,3.1204498951041764,1.7262013377305332
low-salinity,corrected_fc,final_delta,70,27,2.9910800772587236,2.2065270837254003,0.42464633525435325,2.449172890289201,1.9869063629419483
low-salinity,corrected_fc,final_delta,71,25,3.7018392101873703,1.6869319595206003,0.33738639190412006,3.0467795129941715,2.9182815529866524
low-salinity,corrected_fc,final_delta,72,26,4.411874543720591,2.1986718485419026,0.4311950253731647,4.361010216785168,2.9497852628912775
low-salinity,corrected_fc,final_delta,74,26,3.4190888341590915,2.1490226139151467,0.4214580093655964,3.829911598690677,3.2667832687883163
low-salinity,corrected_fc,final_delta,76,24,4.524587381255898,1.9786760355526585,0.4038955544480934,4.467612115854615,2.2172749364933955
low-salinity,corrected_fc,final_delta,77,24,5.715200740281386,2.4429010899349892,0.49865509686913356,5.452142913253166,3.68482416907887
low-salinity,corrected_fc,final_delta,78,17,6.824581932315953,1.7706275868731582,0.4294402684888554,7.01455241739349,1.691473338467544
low-salinity,corrected_fc,final_delta,79,31,3.528040186329792,1.732819074111445,0.31122349316354253,3.5719037282888304,2.2346414657339517
low-salinity,corrected_fc,final_delta,80,27,3.2045158227101003,2.3578881738838304,0.45377579063695483,3.1854460905359017,2.920908593651074
low-salinity,corrected_fc,final_delta,82,21,5.537190156193261,2.7634920566396746,0.6030434062838333,5.453219394248139,4.421471821571324
low-salinity,corrected_fc,final_delta,83,26,3.5951901281914345,3.2510127970541447,0.6375760650430363,3.872148373224432,5.176293430909469
low-salinity,corrected_fc,final_delta,84,25,3.5979553403712914,2.5446274810332916,0.5089254962066583,3.332426375434467,3.958004878216104
low-salinity,corrected_fc,final_delta,85,24,3.5212499856189314,2.771819588044769,0.565795304146763,2.579490187801733,5.050110800172668
low-salinity,corrected_fc,final_delta,88,20,4.99545880145279,2.059271616152658,0.46046713178531973,5.195716795610784,2.3045305154315194
low-salinity,corrected_fc,final_delta,90,23,4.276762165520513,2.4719664307752276,0.5154406318818551,4.621577743161394,3.6554394907067818
low-salinity,corrected_fc,final_value,47,27,4.504770790056761,1.9760947779468394,0.38029961733060713,4.546321226259581,2.7249419133952597
low-salinity,corrected_fc,final_value,48,23,6.1446256105064805,2.504119944578716,0.5221451029724655,6.198987884028129,3.384894712913006
low-salinity,corrected_fc,final_value,49,27,5.572259902035307,2.5060037410288483,0.4822806448244049,5.607936382618953,4.5886037341779335
low-salinity,corrected_fc,final_value,50,27,4.080445110075011,1.9932165295680195,0.3835946999664359,4.176632697445323,2.036553743889482
low-salinity,corrected_fc,final_value,51,28,3.9197528324391366,1.9562632870427752,0.36969901117721055,3.905038022361743,2.31713021649488
low-salinity,corrected_fc,final_value,54,16,6.253871382251205,1.7693584345661986,0.44233960864154964,6.0003683421196445,1.4193604436348721
low-salinity,corrected_fc,final_value,55,23,3.491384727408319,2.008664179342722,0.41883543439308263,2.9523586365501187,1.8169016323377498
low-salinity,corrected_fc,final_value,57,26,3.249595108885089,2.4366823589715088,0.4778727268008855,2.253953405977232,2.5765763810885858
low-salinity,corrected_fc,final_value,60,27,3.3821526698597273,2.368566496535801,0.45583083478949116,3.1507603833724978,4.606606619752078
low-salinity,corrected_fc,final_value,61,27,3.349322192430607,1.921166163308514,0.36972860051472367,3.1204498951041764,1.7262013377305332
low-salinity,corrected_fc,final_value,70,27,2.9910800772587236,2.2065270837254003,0.42464633525435325,2.449172890289201,1.9869063629419483
low-salinity,corrected_fc,final_value,71,25,3.7018392101873703,1.6869319595206003,0.33738639190412006,3.0467795129941715,2.9182815529866524
low-salinity,corrected_fc,final_value,72,26,4.411874543720591,2.1986718485419026,0.4311950253731647,4.361010216785168,2.9497852628912775
low-salinity,corrected_fc,final_value,74,26,3.4190888341590915,2.1490226139151467,0.4214580093655964,3.829911598690677,3.2667832687883163
low-salinity,corrected_fc,final_value,76,24,4.524587381255898,1.9786760355526585,0.4038955544480934,4.467612115854615,2.2172749364933955
low-salinity,corrected_fc,final_value,77,24,5.715200740281386,2.4429010899349892,0.49865509686913356,5.452142913253166,3.68482416907887
low-salinity,corrected_fc,final_value,78,17,6.824581932315953,1.7706275868731582,0.4294402684888554,7.01455241739349,1.691473338467544
low-salinity,corrected_fc,final_value,79,31,3.528040186329792,1.732819074111445,0.31122349316354253,3.5719037282888304,2.2346414657339517
low-salinity,corrected_fc,final_value,80,27,3.2045158227101003,2.3578881738838304,0.45377579063695483,3.1854460905359017,2.920908593651074
low-salinity,corrected_fc,final_value,82,21,5.537190156193261,2.7634920566396746,0.6030434062838333,5.453219394248139,4.421471821571324
low-salinity,corrected_fc,final_value,83,26,3.5951901281914345,3.2510127970541447,0.6375760650430363,3.872148373224432,5.176293430909469
low-salinity,corrected_fc,final_value,84,25,3.5979553403712914,2.5446274810332916,0.5089254962066583,3.332426375434467,3.958004878216104
low-salinity,corrected_fc,final_value,85,24,3.5212499856189314,2.771819588044769,0.565795304146763,2.579490187801733,5.050110800172668
low-salinity,corrected_fc,final_value,88,20,4.99545880145279,2.059271616152658,0.46046713178531973,5.195716795610784,2.3045305154315194
low-salinity,corrected_fc,final_value,90,23,4.276762165520513,2.4719664307752276,0.5154406318818551,4.621577743161394,3.6554394907067818
low-salinity,corrected_fc,inflection_time,47,27,1.9814814814814816,0.7529618628798985,0.1449075780744105,1.5,1
low-salinity,corrected_fc,inflection_time,48,23,2.4565217391304346,0.7674195764535268,0.16001804332013564,2.5,1.5
low-salinity,corrected_fc,inflection_time,49,27,2.351851851851852,0.7181013268818791,0.1381986647935601,2.5,1
low-salinity,corrected_fc,inflection_time,50,27,2.425925925925926,0.6155626523087465,0.11846508767117826,2.5,0
low-salinity,corrected_fc,inflection_time,51,28,2.25,0.700528900717694,0.13238751839374824,2.5,1
low-salinity,corrected_fc,inflection_time,54,16,2.5,0.8944271909999159,0.22360679774997896,2.5,2
low-salinity,corrected_fc,inflection_time,55,23,2.1956521739130435,0.6349504353380415,0.13239631797979629,2.5,1
low-salinity,corrected_fc,inflection_time,57,26,2.6923076923076925,0.800960961307392,0.1570813681281703,2.5,1
low-salinity,corrected_fc,inflection_time,60,27,2.351851851851852,0.7698003589195009,0.14814814814814814,2.5,1
low-salinity,corrected_fc,inflection_time,61,27,2.240740740740741,0.6558958989042623,0.12622722459758245,2.5,1
low-salinity,corrected_fc,inflection_time,70,27,2.2777777777777777,0.8473185457363234,0.16306653015674283,2.5,1.5
low-salinity,corrected_fc,inflection_time,71,25,2.18,0.7483314773547883,0.14966629547095767,2.5,1
low-salinity,corrected_fc,inflection_time,72,26,2.5,0.7483314773547883,0.14675987714106858,2.5,1.5
low-salinity,corrected_fc,inflection_time,74,26,2.0384615384615383,0.8114564304148058,0.1591396989659785,1.5,1
low-salinity,corrected_fc,inflection_time,76,24,2.0833333333333335,0.7172815023567723,0.14641447355925183,1.5,1
low-salinity,corrected_fc,inflection_time,77,24,2.583333333333333,0.8297022339981069,0.16936225931188761,2.5,2
low-salinity,corrected_fc,inflection_time,78,17,2.1470588235294117,0.9314757424772421,0.22591605140790025,1.5,2
low-salinity,corrected_fc,inflection_time,79,31,2.370967741935484,0.8058922791486453,0.14474252619753844,2.5,1.5
low-salinity,corrected_fc,inflection_time,80,27,2.1296296296296298,0.838870492807861,0.1614407016126175,1.5,1
low-salinity,corrected_fc,inflection_time,82,21,2.6904761904761907,0.6015852075182383,0.13127665478181164,2.5,1
low-salinity,corrected_fc,inflection_time,83,26,2.6923076923076925,0.6939297237750097,0.13609081548426252,2.5,1
low-salinity,corrected_fc,inflection_time,84,25,2.38,0.7810249675906655,0.1562049935181331,2.5,1
low-salinity,corrected_fc,inflection_time,85,24,2.7916666666666665,0.750603621828092,0.15321632271365127,2.5,1
low-salinity,corrected_fc,inflection_time,88,20,2.05,0.6048053188292997,0.13523858060557475,2,1
low-salinity,corrected_fc,inflection_time,90,23,2.630434782608696,0.8148813536665075,0.16991450798580773,2.5,1.5
low-salinity,corrected_fc,initial_slope,47,27,2.1567006235025445,1.245563125153603,0.23970873520003474,2.115000699863717,1.9992958122094242
low-salinity,corrected_fc,initial_slope,48,23,2.1454420720922003,1.9020255962315433,0.39659975271977854,1.6729631580977025,2.1277573785536443
low-salinity,corrected_fc,initial_slope,49,27,1.62159286156241,1.0745851737786636,0.2068040131160974,1.4837180434358437,1.6668272854100696
low-salinity,corrected_fc,initial_slope,50,27,1.0591664713304643,0.9395354470842302,0.18081368109575857,0.8800752638235398,1.088836969266734
low-salinity,corrected_fc,initial_slope,51,28,1.3347372154455905,0.8727828311162891,0.16494045140718477,1.1589476391167226,1.2124076262031824
low-salinity,corrected_fc,initial_slope,54,16,2.0147146148203707,1.6243631924890065,0.40609079812225163,1.4929370347150646,2.6554464256815073
low-salinity,corrected_fc,initial_slope,55,23,1.1531485148506362,0.8306970539857087,0.17321230947076827,0.754186251189202,1.0719499596382303
low-salinity,corrected_fc,initial_slope,57,26,1.0111913842329057,0.8380172011665811,0.16434869467210797,0.6441230865838601,1.262839165786953
low-salinity,corrected_fc,initial_slope,60,27,1.2557355743800283,1.1691172111771098,0.22499671219577627,0.8755817895786968,2.007959384593924
low-salinity,corrected_fc,initial_slope,61,27,1.2327857700946085,1.0110234237275433,0.19457154861537138,0.932922398434791,1.1636809051497732
low-salinity,corrected_fc,initial_slope,70,27,1.1487858863680385,0.9849402427742129,0.1895518381004624,0.9880541312187155,1.115305297279021
low-salinity,corrected_fc,initial_slope,71,25,1.7997409719702555,1.276368298431551,0.2552736596863102,1.615224103388233,1.923698386369684
low-salinity,corrected_fc,initial_slope,72,26,1.4721124947513886,0.956432219682606,0.1875717904457873,1.2930796446868225,1.4264326576166768
low-salinity,corrected_fc,initial_slope,74,26,1.7096238273160795,1.2814369924398965,0.2513104703804109,1.6436582984297778,2.2702580974859057
low-salinity,corrected_fc,initial_slope,76,24,2.061176860121686,1.3357191518697804,0.27265253014533947,2.1910567402226,2.2257843852700456
low-salinity,corrected_fc,initial_slope,77,24,1.5827851230573144,1.0125853001875182,0.20669310887519596,1.3431353248002436,1.3729481353333868
low-salinity,corrected_fc,initial_slope,78,17,3.4177733461446813,1.0675250913981698,0.2589128652842236,3.325042809910426,1.6932991036397773
low-salinity,corrected_fc,initial_slope,79,31,1.5380935354732563,1.1736744220676412,0.2107981490565592,1.240159110522746,1.8890859896770391
low-salinity,corrected_fc,initial_slope,80,27,1.7946330803841064,1.4030252603694267,0.27001233725137774,2.0572304297661166,2.6353828442265916
low-salinity,corrected_fc,initial_slope,82,21,1.180802902361959,1.069038935342717,0.2332834210506192,0.9820323939520186,0.8671335554755313
low-salinity,corrected_fc,initial_slope,83,26,0.9949683084693899,1.1882285009734506,0.2330307812719511,0.33015647486183,1.6906830899487426
low-salinity,corrected_fc,initial_slope,84,25,1.1368786016997539,0.9405452010768166,0.18810904021536332,0.8338692878982279,1.471370801314701
low-salinity,corrected_fc,initial_slope,85,24,0.7955170220787601,0.7421634885395648,0.15149348772048707,0.6306458933904271,1.0203513403770121
low-salinity,corrected_fc,initial_slope,88,20,2.2123770123038144,0.9782276154977145,0.21873834457204164,2.4140192741227855,0.9987234704414005
low-salinity,corrected_fc,initial_slope,90,23,1.1575429943892919,1.1472187663411753,0.23921164885891033,0.6003616241219332,1.931420234211061
low-salinity,corrected_fc,late_early_auc_ratio,47,27,2.835952627079557,1.7917080048887266,0.3448143663105712,1.934938377701741,1.4857800809772765
low-salinity,corrected_fc,late_early_auc_ratio,48,23,4.774870752195226,3.4455686302637583,0.7184507240328853,4.302418939625712,3.1291441728667717
low-salinity,corrected_fc,late_early_auc_ratio,49,27,12.203497832585391,41.1821089627397,7.9255005651447545,3.4950797075835607,4.209696199139229
low-salinity,corrected_fc,late_early_auc_ratio,50,27,5.292228977636214,4.171611290241463,0.8028269671251302,4.343005913174703,3.400227761063462
low-salinity,corrected_fc,late_early_auc_ratio,51,28,3.572150702207933,2.1097015268882195,0.39869611290853396,3.0445839613003964,2.462461796118898
low-salinity,corrected_fc,late_early_auc_ratio,54,16,5.62846291777891,4.699462999791714,1.1748657499479285,3.267763515401567,5.906640619680541
low-salinity,corrected_fc,late_early_auc_ratio,55,23,3.642808199080583,2.0159613849906304,0.42035700695301026,3.483636744499828,2.3604091097261675
low-salinity,corrected_fc,late_early_auc_ratio,57,26,1.2098627385059446,17.922697745573668,3.514930213111752,3.5233699758080617,2.4071107429921392
low-salinity,corrected_fc,late_early_auc_ratio,60,27,6.104091961298356,10.866789593208267,2.0913146322886056,3.4986803233402535,4.956758752601017
low-salinity,corrected_fc,late_early_auc_ratio,61,27,5.623039646540855,6.751768028863001,1.2993783629899875,3.2037137142848846,2.927702739858176
low-salinity,corrected_fc,late_early_auc_ratio,70,27,3.349998329659166,2.411923460497019,0.46417488639424254,2.5987153843291892,1.4484863204265492
low-salinity,corrected_fc,late_early_auc_ratio,71,25,2.8150126900829204,1.5211880708495313,0.30423761416990625,2.3469448833972155,1.6741527622134755
low-salinity,corrected_fc,late_early_auc_ratio,72,26,3.835461764982245,2.1855893125914885,0.42862932898476314,2.6425784700742456,3.3247073795913864
low-salinity,corrected_fc,late_early_auc_ratio,74,26,2.489988693673588,2.1143328395493732,0.41465478488816526,2.020568684329963,0.9147578352485026
low-salinity,corrected_fc,late_early_auc_ratio,76,24,3.438039243403683,3.569160770541922,0.7285518914822119,2.3295506671538435,1.6430272651232163
low-salinity,corrected_fc,late_early_auc_ratio,77,24,4.455541206414557,2.9510065712889832,0.6023716939381767,3.759449845956837,2.3641293079332115
low-salinity,corrected_fc,late_early_auc_ratio,78,17,2.2670111684968646,0.5113900037675447,0.12403029420109414,2.1732556787193604,0.7737914642854067
low-salinity,corrected_fc,late_early_auc_ratio,79,31,3.8561627198542525,3.3576674962284594,0.6030548847655975,2.7696581551507378,2.715288963319827
low-salinity,corrected_fc,late_early_auc_ratio,80,27,3.1697788487090297,2.354063210925262,0.45303967617236496,2.0317130018912466,1.9130816721448216
low-salinity,corrected_fc,late_early_auc_ratio,82,21,-3.428727046848706,44.36798993251768,9.68188915708576,5.515588460828288,4.387583230455514
low-salinity,corrected_fc,late_early_auc_ratio,83,26,15.2295693287041,31.73238336561368,6.223232384387356,3.9310281179796043,5.651671806102698
low-salinity,corrected_fc,late_early_auc_ratio,84,25,5.878953156882893,9.180859872280312,1.8361719744560623,3.3977007565402704,2.333623936844743
low-salinity,corrected_fc,late_early_auc_ratio,85,24,4.753607926468344,2.334428413358745,0.4765132044819879,4.06351975947058,2.3318136722528133
low-salinity,corrected_fc,late_early_auc_ratio,88,20,2.7353349553130784,1.5894964548205637,0.35542221229737037,2.2425474522511424,0.9260834775060727
low-salinity,corrected_fc,late_early_auc_ratio,90,23,7.721912316499228,15.588940467527307,3.2505187873570778,3.8085699961003314,5.6727166846169945
low-salinity,corrected_fc,metabolic_depression_index,47,27,0.002505162900383414,0.00950897729204238,0.0018300035330929023,0,0
low-salinity,corrected_fc,metabolic_depression_index,48,23,0.0021957514163789132,0.006773991383588942,0.0014124748441767215,0,0
low-salinity,corrected_fc,metabolic_depression_index,49,27,0.003047741877508408,0.015765541704315867,0.003034079915635679,0,0
low-salinity,corrected_fc,metabolic_depression_index,50,27,0,0,0,0,0
low-salinity,corrected_fc,metabolic_depression_index,51,28,0.001296101145317729,0.0068583226089933965,0.0012961011453177286,0,0
low-salinity,corrected_fc,metabolic_depression_index,54,16,0.007619052293924691,0.025078602542565963,0.006269650635641491,0,8.586211667276942e-4
low-salinity,corrected_fc,metabolic_depression_index,55,23,0,0,0,0,0
low-salinity,corrected_fc,metabolic_depression_index,57,26,2.331997955860705e-4,0.001189090308259222,2.331997955860705e-4,0,0
low-salinity,corrected_fc,metabolic_depression_index,60,27,7.031343199994506e-4,0.0024669581340262046,4.747663142531887e-4,0,0
low-salinity,corrected_fc,metabolic_depression_index,61,27,0.004322644369419719,0.022461119012659438,0.004322644369419716,0,0
low-salinity,corrected_fc,metabolic_depression_index,70,27,9.9638636850548e-4,0.00517737544266161,9.963863685054795e-4,0,0
low-salinity,corrected_fc,metabolic_depression_index,71,25,0,0,0,0,0
low-salinity,corrected_fc,metabolic_depression_index,72,26,4.2178241532091535e-4,0.0017446248408071992,3.421490810451775e-4,0,0
low-salinity,corrected_fc,metabolic_depression_index,74,26,2.535308515500862e-4,0.0012927587593516852,2.5353085155008627e-4,0,0
low-salinity,corrected_fc,metabolic_depression_index,76,24,0.010614353611322649,0.03932671237008942,0.00802753154732653,0,0
low-salinity,corrected_fc,metabolic_depression_index,77,24,8.118889001537844e-4,0.0037616944843798317,7.678526712477045e-4,0,0
low-salinity,corrected_fc,metabolic_depression_index,78,17,0.01712961697678599,0.04875175042265375,0.011824036260373637,0,0
low-salinity,corrected_fc,metabolic_depression_index,79,31,3.9671228716117724e-7,2.208800534752794e-6,3.9671228716117755e-7,0,0
low-salinity,corrected_fc,metabolic_depression_index,80,27,0,0,0,0,0
low-salinity,corrected_fc,metabolic_depression_index,82,21,0.003460976148620278,0.01586018517948915,0.003460976148620277,0,0
low-salinity,corrected_fc,metabolic_depression_index,83,26,0.0014200182015041173,0.004854071259698444,9.519616951373953e-4,0,0
low-salinity,corrected_fc,metabolic_depression_index,84,25,0,0,0,0,0
low-salinity,corrected_fc,metabolic_depression_index,85,24,0.004677038931142528,0.0198707706189061,0.0040561040676839865,0,0
low-salinity,corrected_fc,metabolic_depression_index,88,20,1.0253673872628297e-4,4.5855823596620775e-4,1.0253673872628294e-4,0,0
low-salinity,corrected_fc,metabolic_depression_index,90,23,0.0014756554969747038,0.007076995149940982,0.001475655496974704,0,0
low-salinity,corrected_fc,metabolic_scope,47,27,4.519778962604028,1.9871233825680392,0.38242207327955235,4.546321226259581,2.725826953627623
low-salinity,corrected_fc,metabolic_scope,48,23,6.158456460508027,2.5051511965385593,0.5223601338706175,6.198987884028129,3.403403160125296
low-salinity,corrected_fc,metabolic_scope,49,27,5.598754043240549,2.5361553050662535,0.48808331602889965,5.607936382618953,4.5886037341779335
low-salinity,corrected_fc,metabolic_scope,50,27,4.080445110075011,1.9932165295680195,0.3835946999664359,4.176632697445323,2.036553743889482
low-salinity,corrected_fc,metabolic_scope,51,28,3.9240400120773664,1.9547305214904207,0.3694093457150894,3.905038022361743,2.31713021649488
low-salinity,corrected_fc,metabolic_scope,54,16,6.303123454091303,1.76816608298316,0.44204152074579,6.2028725163094425,1.4072475537266236
low-salinity,corrected_fc,metabolic_scope,55,23,3.491384727408319,2.008664179342722,0.41883543439308263,2.9523586365501187,1.8169016323377498
low-salinity,corrected_fc,metabolic_scope,57,26,3.2500367831389116,2.436425671981082,0.47782238634038277,2.253953405977232,2.5765763810885858
low-salinity,corrected_fc,metabolic_scope,60,27,3.3852119644752046,2.3705701480170887,0.4562164376968524,3.1507603833724978,4.638336175915667
low-salinity,corrected_fc,metabolic_scope,61,27,3.3815812527044895,1.9839915300438422,0.3818193479802499,3.1204498951041764,1.7262013377305332
low-salinity,corrected_fc,metabolic_scope,70,27,2.9930884193343417,2.2055783150224944,0.4244637446323461,2.449172890289201,1.9869063629419483
low-salinity,corrected_fc,metabolic_scope,71,25,3.7018392101873703,1.6869319595206003,0.33738639190412006,3.0467795129941715,2.9182815529866524
low-salinity,corrected_fc,metabolic_scope,72,26,4.414183758353497,2.2002873996597434,0.43151186101451383,4.361010216785168,2.9497852628912775
low-salinity,corrected_fc,metabolic_scope,74,26,3.4204975642616073,2.150466289170859,0.42174113737714136,3.829911598690677,3.2667832687883163
low-salinity,corrected_fc,metabolic_scope,76,24,4.586868494763578,2.009951157895987,0.4102795620634494,4.497584707506357,2.634958124157005
low-salinity,corrected_fc,metabolic_scope,77,24,5.718310220525883,2.44041199368104,0.4981470122238961,5.452142913253166,3.68482416907887
low-salinity,corrected_fc,metabolic_scope,78,17,6.913419441724777,1.6746308250903634,0.4061576338684013,7.01455241739349,1.3898759479853577
low-salinity,corrected_fc,metabolic_scope,79,31,3.528041275257997,1.7328185655470183,0.3112234018226751,3.5719037282888304,2.2346414657339517
low-salinity,corrected_fc,metabolic_scope,80,27,3.2045158227101003,2.3578881738838304,0.45377579063695483,3.1854460905359017,2.920908593651074
low-salinity,corrected_fc,metabolic_scope,82,21,5.557542863365705,2.764416442161717,0.6032451237422182,5.880626244869455,4.421471821571324
low-salinity,corrected_fc,metabolic_scope,83,26,3.6034580144113906,3.2572280999520435,0.6387949862260854,3.872148373224432,5.271025695889168
low-salinity,corrected_fc,metabolic_scope,84,25,3.5979553403712914,2.5446274810332916,0.5089254962066583,3.332426375434467,3.958004878216104
low-salinity,corrected_fc,metabolic_scope,85,24,3.5476305749916173,2.7904134946191474,0.5695907694327804,2.579490187801733,5.050110800172668
low-salinity,corrected_fc,metabolic_scope,88,20,4.99613446403207,2.059819626166522,0.4605896705496547,5.195716795610784,2.307908828327921
low-salinity,corrected_fc,metabolic_scope,90,23,4.28656718878742,2.481279553721171,0.51738255225597,4.621577743161394,3.6554394907067818
low-salinity,corrected_fc,min_slope,47,27,0.2648046519150709,0.23574045653014133,0.045368272012187454,0.25707706821726584,0.2700346766165422
low-salinity,corrected_fc,min_slope,48,23,0.13980868604039348,0.1860125644880212,0.03878630089147358,0.12888821681341697,0.2548077105465903
low-salinity,corrected_fc,min_slope,49,27,0.2125916156393039,0.2916256880457046,0.056123389831932456,0.24425560296014837,0.2952378288151992
low-salinity,corrected_fc,min_slope,50,27,0.11131661530104044,0.19689747330282834,0.03789293640471503,0.09899856256954433,0.24807522509013755
low-salinity,corrected_fc,min_slope,51,28,0.1261657351562751,0.3185244334331201,0.060195459811555954,0.024405004249232365,0.30284150255409087
low-salinity,corrected_fc,min_slope,54,16,0.13827998761175578,0.32088595178799206,0.08022148794699802,0.15931943302008023,0.267248059406354
low-salinity,corrected_fc,min_slope,55,23,0.131491258728317,0.22404816854764859,0.046717272585273674,0.08798574534856696,0.22736955683842658
low-salinity,corrected_fc,min_slope,57,26,0.07146998267222539,0.17542898071316076,0.034404453688696116,0.047855563591609696,0.14775166679065693
low-salinity,corrected_fc,min_slope,60,27,0.12213439882485842,0.15015966573369613,0.028898241144257895,0.08932421526608537,0.2414951976025168
low-salinity,corrected_fc,min_slope,61,27,0.08004831089945687,0.2606119174439844,0.05015478689676963,0.07728649091668949,0.1960560482087706
low-salinity,corrected_fc,min_slope,70,27,0.21209428159687116,0.1729617453962269,0.03328650342133971,0.21584817434091863,0.2898920300759788
low-salinity,corrected_fc,min_slope,71,25,0.15997500420093738,0.16533660573177045,0.03306732114635409,0.07304205707323752,0.240503138787432
low-salinity,corrected_fc,min_slope,72,26,0.0918576755002096,0.3033308114278755,0.05948806640556425,0.06940014008972784,0.29105145614269345
low-salinity,corrected_fc,min_slope,74,26,0.14360873389083254,0.21154689229027102,0.041487758916461656,0.1082602990579451,0.29651326315498083
low-salinity,corrected_fc,min_slope,76,24,0.14392085139316974,0.40466709012298685,0.08260232387484769,0.1892362638166043,0.3280034972884372
low-salinity,corrected_fc,min_slope,77,24,0.256159397897346,0.2609808972984861,0.053272502582915986,0.20401428595420024,0.26912774103707143
low-salinity,corrected_fc,min_slope,78,17,0.12391213779581328,0.5100682212926612,0.12370971486238617,0.22988063995759855,0.21468545160181485
low-salinity,corrected_fc,min_slope,79,31,0.13214990230603946,0.22397233469282332,0.04022661881814645,0.09171925576832551,0.20427676480776458
low-salinity,corrected_fc,min_slope,80,27,0.149837384981779,0.16767705573793087,0.03226946442240609,0.13564042615649496,0.13767173136147187
low-salinity,corrected_fc,min_slope,82,21,0.17543158277993615,0.3608773514681715,0.07874989427133709,0.09977320690886637,0.42137690338049216
low-salinity,corrected_fc,min_slope,83,26,0.12278701862127286,0.2265864609833226,0.04443726100268816,0.01889951790802078,0.23022465038833856
low-salinity,corrected_fc,min_slope,84,25,0.26439309656295246,0.3133883741053203,0.06267767482106405,0.1943265122983595,0.23782193258378953
low-salinity,corrected_fc,min_slope,85,24,0.0916248901364026,0.34144560345888875,0.0696972919492467,0.06012801568580439,0.16379181537370804
low-salinity,corrected_fc,min_slope,88,20,0.18954072130744526,0.3129760150107399,0.0699835644891009,0.25297703478348543,0.4161886760640102
low-salinity,corrected_fc,min_slope,90,23,0.20328139428312073,0.2821222127493941,0.0588265478839253,0.13360151937703857,0.22154985232685087
low-salinity,corrected_fc,peak_value,47,27,4.519778962604028,1.9871233825680392,0.38242207327955235,4.546321226259581,2.725826953627623
