trace_id,family_id_group,phenotype,value_metric,baseline_value,final_value,peak_value,trough_value,time_to_peak,time_to_trough,auc_total,auc_early,auc_late,delta_auc_late_minus_early,late_early_auc_ratio,initial_slope,vmax,time_to_vmax,min_slope,time_to_min_slope,inflection_time,metabolic_scope,final_delta,depression_abs,metabolic_depression_index,resilience_ratio,stability_cv,trajectory_class,n_timepoints
20250702 plate34 B03,72,low-salinity,corrected_fc,0,4.585795633710765,4.585795633710765,0,4,0,9.068840333863715,1.9790973427340346,7.089742991129682,5.110645648395647,3.5823114093698485,1.3337831127828186,2.860902484420652,2.5,-0.04315465288038656,1.5,2.5,4.585795633710765,4.585795633710765,0,0,1,0.8771607669162017,rise_then_depress,5
20250702 plate34 B04,71,low-salinity,corrected_fc,0,2.358344817386792,2.358344817386792,0,4,0,5.213792448644034,1.3591785225222415,3.8546139261217918,2.4954354035995503,2.8359879605577825,0.9063506653153648,1.3169579458077658,2.5,-6.949509016115352e-4,1.5,2.5,2.358344817386792,2.358344817386792,0,0,1,0.7791208175519999,rise_then_depress,5
20250702 plate34 B06,33,high-salinity,corrected_fc,0,9.817244706567656,9.96780761159586,0,3,0,18.858121325439953,2.712530097516132,16.14559122792382,13.433061130407687,5.9522256518769545,1.4433688344720008,7.429485085507597,2.5,-0.15056290502820424,3.5,3.5,9.96780761159586,9.817244706567656,0.15056290502820424,0.015104916837785847,0.9848950831622142,1.005038130282126,rise_then_depress,5
20250702 plate34 C02,25,high-salinity,corrected_fc,0,2.3367766706587947,2.3367766706587947,0,4,0,4.368838290863385,0.8480308437677757,3.52080744709561,2.672776603327834,4.151744565625429,0.5730028523389182,1.5273351374796396,2.5,-0.02294686948120317,1.5,2.5,2.3367766706587947,2.3367766706587947,0,0,1,0.9334809672549176,rise_then_depress,5
20250702 plate34 C03,72,low-salinity,corrected_fc,0,4.943975153662921,4.943975153662921,0,4,0,9.090508085254111,1.3052065033902227,7.785301581863889,6.480095078473666,5.964804467064694,0.8303172311447393,3.888646188295979,2.5,0.10555042087597499,3.5,3.5,4.943975153662921,4.943975153662921,0,0,1,1.0302993343402467,monotonic_increase,5
20250702 plate34 C04,71,low-salinity,corrected_fc,0,2.56985002186053,2.56985002186053,0,4,0,5.146878427513479,1.0035383696125604,4.143340057900918,3.1398016882883577,4.128731081304397,0.6490408300768279,1.7949224283634562,2.5,0.05995424899463708,1.5,2.5,2.56985002186053,2.56985002186053,0,0,1,0.9135570841352629,monotonic_increase,5
20250702 plate34 C05,16,high-salinity,corrected_fc,0,10.206326570442153,10.206326570442153,0,4,0,15.473945169149108,1.1224429874432873,14.351502181705822,13.229059194262534,12.785952019171885,0.7438045326506074,8.112423532106705,2.5,0.01347237693475234,1.5,2.5,10.206326570442153,10.206326570442153,0,0,1,1.2105845491834788,monotonic_increase,5
20250702 plate34 C06,33,high-salinity,corrected_fc,0,6.399685892655397,6.399685892655397,0,4,0,10.984701699766488,1.2594825030202947,9.725219196746192,8.465736693725898,7.721599286551966,0.6563222218495678,4.715895406906315,2.5,0.4774699234076287,3.5,3.5,6.399685892655397,6.399685892655397,0,0,1,1.081800976446299,monotonic_increase,5
20250702 plate34 D02,25,high-salinity,corrected_fc,0,8.53096332200235,8.53096332200235,0,4,0,14.674133292966307,1.4688576053570293,13.205275687609278,11.73641808225225,8.99016735144965,0.5524979899482575,6.190715180381787,2.5,0.5075289108030194,3.5,3.5,8.53096332200235,8.53096332200235,0,0,1,1.0970584539642863,monotonic_increase,5
20250702 plate34 D03,72,low-salinity,corrected_fc,0,5.8149433681355776,5.8149433681355776,0,4,0,10.01452238524537,1.499806890478221,8.514715494767149,7.014908604288928,5.67720787844373,0.9734661600712984,4.028221619478591,2.5,0.07921530074254668,1.5,2.5,5.8149433681355776,5.8149433681355776,0,0,1,1.0290152465462694,monotonic_increase,5
20250702 plate34 D04,71,low-salinity,corrected_fc,0,3.0699998886047983,3.0699998886047983,0,4,0,5.128213509539583,0.8892696054316558,4.238943904107927,3.3496742986762715,4.7667702552931885,0.5785774639741116,1.7718675354328952,2.5,0.0428068189409766,1.5,2.5,3.0699998886047983,3.0699998886047983,0,0,1,0.9922270462855675,monotonic_increase,5
20250702 plate34 D05,16,high-salinity,corrected_fc,0,8.459923740300457,8.459923740300457,0,4,0,11.531814638991367,1.2084194442830523,10.323395194708315,9.114975750425263,8.54289066892094,0.6296033834092857,4.356985141936787,2.5,0.5280287383382477,1.5,2.5,8.459923740300457,8.459923740300457,0,0,1,1.1658878392900514,monotonic_increase,5
20250702 plate34 D06,33,high-salinity,corrected_fc,0,2.7162185761001703,2.7162185761001703,0,4,0,5.063170571643747,0.7802752666509958,4.282895304992751,3.502620038341755,5.488954331944011,0.5101177183879947,2.1143133721536627,2.5,0.030197378138007713,1.5,2.5,2.7162185761001703,2.7162185761001703,0,0,1,1.0100473287722196,monotonic_increase,5
20250702 plate35 A02,33,high-salinity,corrected_fc,0,5.23630286587819,5.23630286587819,0,4,0,13.119909002644949,4.032950358822476,9.086958643822474,5.054008284999997,2.253178897663309,2.4940245135558645,2.4940245135558645,0.5,0.3064215002614228,3.5,1.5,5.23630286587819,5.23630286587819,0,0,1,0.6716697245262551,monotonic_increase,5
20250702 plate35 A03,84,low-salinity,corrected_fc,0,0.9179168935864468,0.9179168935864468,0,4,0,1.9447527791442463,0.44222035259038617,1.5025324265538602,1.0603120739634742,3.3977007565402704,0.18096367252494777,0.34154968760592913,1.5,0.13559959389124843,3.5,1.5,0.9179168935864468,0.9179168935864468,0,0,1,0.8088380357586006,monotonic_increase,5
20250702 plate35 A04,82,low-salinity,corrected_fc,0,8.370051294626059,8.370051294626059,0,4,0,12.847126380772279,3.454305607263591,9.392820773508689,5.9385151662450975,2.7191632245154564,2.2144573043697737,4.402104471324218,3.5,0.265239301417862,1.5,3.5,8.370051294626059,8.370051294626059,0,0,1,0.9147218484836014,monotonic_increase,5
20250702 plate35 A05,72,low-salinity,corrected_fc,0,6.7444013013626165,6.7444013013626165,0,4,0,8.952517536094842,1.202276884030732,7.75024065206411,6.547963768033378,6.44630264043736,0.7135229076511406,2.911778072244027,2.5,0.2639850451080422,1.5,2.5,6.7444013013626165,6.7444013013626165,0,0,1,1.1420408871374974,monotonic_increase,5
20250702 plate35 A06,25,high-salinity,corrected_fc,0,8.761958174196765,8.761958174196765,0,4,0,17.885179996426626,3.782419729220603,14.102760267206023,10.32034053798542,3.728502196162139,1.6996828412259952,3.4735705161238153,2.5,1.1229138820837337,3.5,3.5,8.761958174196765,8.761958174196765,0,0,1,0.841790351778584,monotonic_increase,5
20250702 plate35 B02,33,high-salinity,corrected_fc,0,3.088714919341645,3.088714919341645,0,4,0,6.315736069496533,1.4889798447541014,4.826756224742432,3.337776379988331,3.241653163908038,0.9348932545417056,1.620138994434422,2.5,0.17327992588308605,1.5,2.5,3.088714919341645,3.088714919341645,0,0,1,0.8251071505039425,monotonic_increase,5
20250702 plate35 B03,84,low-salinity,corrected_fc,0,1.5679428539349034,1.5679428539349034,0,4,0,3.6473037484055,1.0252751193909544,2.6220286290145456,1.5967535096235912,2.5573902842508387,0.6949447076787889,0.8470659669105973,2.5,-0.03428388425445794,1.5,2.5,1.5679428539349034,1.5679428539349034,0,0,1,0.740735256130882,rise_then_depress,5
20250702 plate35 B04,82,low-salinity,corrected_fc,0,2.858386458928902,2.858386458928902,0,4,0,5.109310294594937,1.139090503852418,3.9702197907425187,2.831129286890101,3.485429627685585,0.7222972063851189,1.290646668876171,2.5,0.11128938854947912,1.5,2.5,2.858386458928902,2.858386458928902,0,0,1,0.8842894967091981,monotonic_increase,5
20250702 plate35 B05,72,low-salinity,corrected_fc,0,11.629918678802584,11.629918678802584,0,4,0,19.340772103938328,2.095569287922656,17.24520281601567,15.149633528093014,8.229364171065367,1.0017455676331557,8.148772315745878,2.5,1.0017455676331557,0.5,2.5,11.629918678802584,11.629918678802584,0,0,1,1.0946515707487707,monotonic_increase,5
20250702 plate35 B06,25,high-salinity,corrected_fc,0,2.902724489611172,2.902724489611172,0,4,0,5.445233737435823,1.1869737586699771,4.258259978765846,3.071286220095869,3.587492939639452,0.7463012634183372,1.4848802482053403,2.5,0.1350437270849425,1.5,2.5,2.902724489611172,2.902724489611172,0,0,1,0.8764620063318457,monotonic_increase,5
20250702 plate35 C02,33,high-salinity,corrected_fc,0,9.122122335575083,9.122122335575083,0,4,0,15.470874858353888,1.5176214832592787,13.953253375094608,12.43563189183533,9.194159102919578,0.6495972706183711,6.788119569384344,2.5,0.5979543409089239,3.5,3.5,9.122122335575083,9.122122335575083,0,0,1,1.109637036543077,monotonic_increase,5
20250702 plate35 C03,84,low-salinity,corrected_fc,0,1.7557557084850328,1.7557557084850328,0,4,0,3.2550340262175244,0.5451273780423286,2.709906648175196,2.1647792701328674,4.971143914853556,0.3340842314705991,1.1988993542174915,2.5,0.08800206167285968,1.5,2.5,1.7557557084850328,1.7557557084850328,0,0,1,0.9723384856364322,monotonic_increase,5
20250702 plate35 C04,82,low-salinity,corrected_fc,0,3.2697980753778344,3.2697980753778344,0,4,0,5.776086927447237,0.7446962599035745,5.031390667543661,4.286694407640087,6.756299095949725,0.4671014623215824,2.563707237108768,2.5,0.08808813284240186,1.5,2.5,3.2697980753778344,3.2697980753778344,0,0,1,1.0646697425581617,monotonic_increase,5
20250702 plate35 C05,72,low-salinity,corrected_fc,0,3.7430026754775385,3.7430026754775385,0,4,0,6.55160652968913,0.8242333329267753,5.727373196762356,4.90313986383558,6.948727948704756,0.4567635829676405,2.7534626091461814,2.5,0.2546005664130875,3.5,3.5,3.7430026754775385,3.7430026754775385,0,0,1,1.0592998683512973,monotonic_increase,5
20250702 plate35 C06,25,high-salinity,corrected_fc,0,5.767297043669952,7.192194287769017,0,3,0,13.182486847422034,1.9621644089948098,11.220322438427225,9.258158029432416,5.718339598349582,0.8176847801715782,4.903235030122554,2.5,-1.424897244099065,3.5,3.5,7.192194287769017,5.767297043669952,1.424897244099065,0.19811717913714216,0.8018828208628578,0.9751616117906796,rise_then_depress,5
20250702 plate35 D02,33,high-salinity,corrected_fc,0,1.3538231560926413,1.3538231560926413,0,4,0,2.400139711382506,0.35095715666504024,2.0491825547174662,1.698225398052426,5.838839629856138,0.20643701726096103,0.9387105584589077,2.5,0.08260326154719744,1.5,2.5,1.3538231560926413,1.3538231560926413,0,0,1,1.0188989063577893,monotonic_increase,5
20250702 plate35 D03,84,low-salinity,corrected_fc,0,2.909168214068502,2.909168214068502,0,4,0,4.7551745957105584,0.37472867136741483,4.380445924343144,4.005717252975729,11.689647094145604,0.2079304956819748,2.4254672902525733,2.5,0.12566585568890531,1.5,2.5,2.909168214068502,2.909168214068502,0,0,1,1.1749893218636316,monotonic_increase,5
20250702 plate35 D04,82,low-salinity,corrected_fc,0,2.958026389416778,2.958026389416778,0,4,0,5.036186644613073,0.4725259941520173,4.563660650461055,4.091134656309038,9.658009732672761,0.24613172090726307,2.4054646360184035,2.5,0.09977320690886637,3.5,3.5,2.958026389416778,2.958026389416778,0,0,1,1.1315171539452562,monotonic_increase,5
20250702 plate35 D05,72,low-salinity,corrected_fc,0,5.635095813107838,5.635095813107838,0,4,0,10.090469556685257,1.0642811571535409,9.026188399531716,7.9619072423781745,8.481018703434145,0.3641960707915543,4.108385233891838,2.5,0.12654040649202702,3.5,3.5,5.635095813107838,5.635095813107838,0,0,1,1.0760594268551056,monotonic_increase,5
20250702 plate35 D06,25,high-salinity,corrected_fc,0,9.99589895704714,9.99589895704714,0,4,0,16.07369912673485,1.4237739102897908,14.649925216445062,13.226151306155272,10.289502504975147,0.5354545369457554,6.987017617889387,2.5,0.5354545369457554,0.5,3.5,9.99589895704714,9.99589895704714,0,0,1,1.134016625076436,monotonic_increase,5
20250702 plate36 A02,24,high-salinity,corrected_fc,0,2.2175594177308127,2.2175594177308127,0,4,0,6.061038772635806,2.24224097711173,3.8187977955240755,1.5765568184123455,1.7031165849279661,1.461349302993722,1.461349302993722,0.5,0.10043404524229449,1.5,1.5,2.2175594177308127,2.2175594177308127,0,0,1,0.597110102508308,monotonic_increase,5
20250702 plate36 A03,12,high-salinity,corrected_fc,0,4.471540392412416,4.471540392412416,0,4,0,10.20228021898253,2.8954189418498197,7.30686127713271,4.41144233528289,2.5235937955370686,1.8748112503668528,2.009268006477601,2.5,0.16640413259908104,1.5,2.5,4.471540392412416,4.471540392412416,0,0,1,0.7286365326877781,monotonic_increase,5
20250702 plate36 A04,70,low-salinity,corrected_fc,0,1.6375310874563285,1.6375310874563285,0,4,0,2.8562195337589773,0.7936775289861898,2.0625420047727876,1.268864475786598,2.5987153843291892,0.4890012184325168,0.6984309369653781,3.5,0.12035140267482919,1.5,3.5,1.6375310874563285,1.6375310874563285,0,0,1,0.8255597052048409,monotonic_increase,5
20250702 plate36 A05,2,high-salinity,corrected_fc,0,2.8492803322354106,2.8492803322354106,0,4,0,6.995078024215577,2.3590738686381014,4.636004155577475,2.2769302869393737,1.9651797331186796,1.4934867198917674,1.4934867198917674,0.5,0.23768757760090065,1.5,1.5,2.8492803322354106,2.8492803322354106,0,0,1,0.6416679645662606,monotonic_increase,5
20250702 plate36 A06,71,low-salinity,corrected_fc,0,3.020472040745483,3.020472040745483,0,4,0,7.988998255106064,2.9857204410395215,5.003277814066542,2.0175573730270204,1.6757355261045737,1.9221097717191764,1.9221097717191764,0.5,0.20511156692151378,1.5,1.5,3.020472040745483,3.020472040745483,0,0,1,0.6000179588914124,monotonic_increase,5
20250702 plate36 B02,24,high-salinity,corrected_fc,0,5.979323413811216,5.979323413811216,0,4,0,10.980644595944973,2.763564036647999,8.217080559296974,5.453516522648975,2.973363544440856,1.5765708948014343,1.9388977032664148,3.5,0.7974153888916955,1.5,2.5,5.979323413811216,5.979323413811216,0,0,1,0.8232687118884979,monotonic_increase,5
20250702 plate36 B03,12,high-salinity,corrected_fc,0,2.3880944373744786,2.3880944373744786,0,4,0,4.29833565550039,1.1499561722231828,3.148379483277207,1.9984233110540242,2.7378256313808205,0.6375974136582772,0.9461209313494163,3.5,0.3871201034715339,1.5,3.5,2.3880944373744786,2.3880944373744786,0,0,1,0.8149561069165506,monotonic_increase,5
20250702 plate36 B04,70,low-salinity,corrected_fc,0,3.290181807408734,3.290181807408734,0,4,0,6.6366105345223065,1.6666297536305752,4.969980780891731,3.303351027261156,2.982054514546592,0.9552095381576976,1.1906292307687312,2.5,0.4676308927880578,1.5,2.5,3.290181807408734,3.290181807408734,0,0,1,0.7915167100876622,monotonic_increase,5
20250702 plate36 B05,2,high-salinity,corrected_fc,0,2.286366905305976,2.286366905305976,0,4,0,4.871332635641321,1.3311963990716524,3.5401362365696682,2.208939837498016,2.659364342510604,0.7510732963767728,0.7510732963767728,0.5,0.40917290901298675,1.5,1.5,2.286366905305976,2.286366905305976,0,0,1,0.743992075528507,monotonic_increase,5
20250702 plate36 B06,71,low-salinity,corrected_fc,0,3.0467795129941715,3.0467795129941715,0,4,0,7.942899264629434,2.37317898601522,5.569720278614213,3.196541292598993,2.3469448833972155,1.3259824071940514,1.3259824071940514,0.5,0.04764556969821232,3.5,3.5,3.0467795129941715,3.0467795129941715,0,0,1,0.6733261610450837,monotonic_increase,5
20250702 plate36 C03,12,high-salinity,corrected_fc,0,8.062264052072221,8.062264052072221,0,4,0,11.754386679839003,1.5036306637837051,10.250756016055298,8.747125352271594,6.8173363731892165,0.8398672425452328,4.22833372630377,2.5,0.48765959993171204,1.5,2.5,8.062264052072221,8.062264052072221,0,0,1,1.1029275199165371,monotonic_increase,5
20250702 plate36 C04,70,low-salinity,corrected_fc,0,6.6983969105496834,6.6983969105496834,0,4,0,8.652877386489052,0.6899265843409412,7.962950802148111,7.273024217807169,11.541736443964966,0.31455314044025856,3.4876320151712212,2.5,0.31455314044025856,0.5,2.5,6.6983969105496834,6.6983969105496834,0,0,1,1.2267451356906167,monotonic_increase,5
20250702 plate36 C05,2,high-salinity,corrected_fc,0,5.34082322669217,5.34082322669217,0,4,0,7.854913320543401,1.1042933109727548,6.750620009570647,5.646326698597893,6.113067916370996,0.5601519391134686,2.4477842806467027,2.5,0.5281308046051039,1.5,2.5,5.34082322669217,5.34082322669217,0,0,1,1.0720076172296955,monotonic_increase,5
20250702 plate36 C06,71,low-salinity,corrected_fc,0,5.923807913295211,5.923807913295211,0,4,0,9.826570865562125,1.1843657898213278,8.642205075740799,7.457839285919471,7.2969053564478195,0.5079466981648724,3.6510438441238273,2.5,0.5079466981648724,0.5,2.5,5.923807913295211,5.923807913295211,0,0,1,1.0619453636191782,monotonic_increase,5
20250702 plate36 D02,24,high-salinity,corrected_fc,0,5.033410942392583,5.033410942392583,0,4,0,8.048870945179129,1.2510134499205023,6.797857495258626,5.546844045338124,5.433880423660199,0.6767103974277063,2.5582428665839467,2.5,0.4718957075578857,1.5,2.5,5.033410942392583,5.033410942392583,0,0,1,1.0184700762324166,monotonic_increase,5
20250702 plate36 D03,12,high-salinity,corrected_fc,0,1.216356324623737,1.216356324623737,0,4,0,2.5836171225070017,0.5745909326635433,2.0090261898434583,1.4344352571799148,3.496446037758589,0.3181222220004842,0.6314418955424126,2.5,0.07197700775520621,3.5,3.5,1.216356324623737,1.216356324623737,0,0,1,0.8274121044308829,monotonic_increase,5
20250702 plate36 D04,70,low-salinity,corrected_fc,0,1.7357536604503845,1.7357536604503845,0,4,0,3.825004754992505,0.8705367127795577,2.9544680422129472,2.0839313294333897,3.393846576302974,0.4631072586861189,0.8643028497074386,2.5,0.056591902556068385,3.5,3.5,1.7357536604503845,1.7357536604503845,0,0,1,0.8090113693982524,monotonic_increase,5
20250702 plate36 D05,2,high-salinity,corrected_fc,0,1.803055864769198,1.803055864769198,0,4,0,4.061465932631968,0.9659167194473587,3.09554921318461,2.1296324937372515,3.204778580658282,0.5226626322981132,0.8642590193522746,2.5,0.052288671118432495,3.5,3.5,1.803055864769198,1.803055864769198,0,0,1,0.7882996502241029,monotonic_increase,5
20250702 plate36 D06,71,low-salinity,corrected_fc,0,5.276626370373444,5.276626370373444,0,4,0,10.689018481041957,2.053117452198957,8.635901028843,6.582783576644043,4.206238186516638,0.8694630633301685,2.446624677049912,2.5,0.46269291558595516,3.5,3.5,5.276626370373444,5.276626370373444,0,0,1,0.8769106772818471,monotonic_increase,5
20250702 plate37 A02,14,high-salinity,corrected_fc,0,3.6008181258448007,3.6008181258448007,0,4,0,9.166860798603192,3.268517520824042,5.89834327777915,2.629825756955108,1.8045928284612927,2.1519935499930005,2.1519935499930005,0.5,0.08105439166908202,1.5,1.5,3.6008181258448007,3.6008181258448007,0,0,1,0.620766915280222,monotonic_increase,5
20250702 plate37 A03,77,low-salinity,corrected_fc,0,8.045525596687343,8.045525596687343,0,4,0,19.247273565436092,5.111666807303388,14.135606758132704,9.023939950829316,2.765361532941896,2.7736784537025883,3.0988788989866345,2.5,0.2706699904991092,3.5,3.5,8.045525596687343,8.045525596687343,0,0,1,0.7321156165546612,monotonic_increase,5
20250702 plate37 A04,82,low-salinity,corrected_fc,0,9.5106804143139,9.5106804143139,0,4,0,21.46828670685778,5.431094249352366,16.037192457505412,10.606098208153046,2.952847386034182,2.8360697713911547,3.496778816464829,2.5,0.8238526419266474,3.5,3.5,9.5106804143139,9.5106804143139,0,0,1,0.7588372749277347,monotonic_increase,5
20250702 plate37 A05,2,high-salinity,corrected_fc,0,0.4155571082802246,0.4155571082802246,0,4,0,1.124855740157054,0.376531550392718,0.7483241897643361,0.3717926393716181,1.9874143056108917,0.22188738727448448,0.22188738727448448,0.5,0.0296556357742343,3.5,1.5,0.4155571082802246,0.4155571082802246,0,0,1,0.6259100528806869,monotonic_increase,5
20250702 plate37 A06,72,low-salinity,corrected_fc,0,2.4261031253243206,2.43163447950981,0,3,0,8.219194656172908,3.3848401392732907,4.834354516899616,1.449514377626325,1.4282371745737832,2.1951716645456445,2.1951716645456445,0.5,-0.0055313541854893344,3.5,1.5,2.43163447950981,2.4261031253243206,0.0055313541854893344,0.002274747389913797,0.9977252526100862,0.561338814709353,rise_then_depress,5
20250702 plate37 B02,14,high-salinity,corrected_fc,0,3.0349820651557877,3.0349820651557877,0,4,0,6.965785162621229,1.8856678707079366,5.080117291913292,3.1944494212053556,2.694067906033772,1.1788314475863204,1.4421169899705497,2.5,0.17919222894200582,3.5,3.5,3.0349820651557877,3.0349820651557877,0,0,1,0.7432905284076166,monotonic_increase,5
20250702 plate37 B03,77,low-salinity,corrected_fc,0,3.438266810119856,3.438266810119856,0,4,0,5.123894520933329,1.018553535170474,4.105340985762855,3.0867874505923814,4.030559851795861,0.651283264928735,1.419329499658668,3.5,0.08325727555474316,1.5,2.5,3.438266810119856,3.438266810119856,0,0,1,1.0002518919041405,monotonic_increase,5
20250702 plate37 B04,82,low-salinity,corrected_fc,0,6.95166998228502,6.95166998228502,0,4,0,11.779184164554113,1.4637115939039431,10.315472570650172,8.85176097674623,7.047476165121591,0.987324424989163,5.41047607276332,2.5,-0.034550087159602505,1.5,2.5,6.95166998228502,6.95166998228502,0,0,1,1.0889872420655915,rise_then_depress,5
20250702 plate37 B05,2,high-salinity,corrected_fc,0,3.0722271371054304,3.0722271371054304,0,4,0,5.870361523593521,1.158959151286184,4.711402372307337,3.5524432210211527,4.065201406864719,0.7168602810704359,1.8489921931073772,2.5,0.1673374593610606,1.5,2.5,3.0722271371054304,3.0722271371054304,0,0,1,0.907821526780394,monotonic_increase,5
20250702 plate37 B06,72,low-salinity,corrected_fc,0,2.1000777850104924,2.1000777850104924,0,4,0,4.5748745115519185,1.0814971446640693,3.4933773668878496,2.4118802222237803,3.230130920015466,0.7029331741412381,1.30764656281411,2.5,0.0353032811507199,3.5,3.5,2.1000777850104924,2.1000777850104924,0,0,1,0.8210987098412411,monotonic_increase,5
20250702 plate37 C02,14,high-salinity,corrected_fc,0,6.0343564714485085,6.0343564714485085,0,4,0,9.863913226697484,1.171702489051523,8.692210737645961,7.520508248594439,7.4184452272369805,0.8162361601128177,4.6086335151055895,2.5,-0.10530350223540685,1.5,2.5,6.0343564714485085,6.0343564714485085,0,0,1,1.1098151083117846,rise_then_depress,5
20250702 plate37 C05,2,high-salinity,corrected_fc,0,2.1581736653008035,2.1581736653008035,0,4,0,3.7007043740333705,0.6015324552026768,3.0991719188306934,2.4976394636280164,5.152127523670317,0.4291851395609587,1.5030431392551373,2.5,-0.08449050827752247,1.5,2.5,2.1581736653008035,2.1581736653008035,0,0,1,1.0203322646659914,rise_then_depress,5
20250702 plate37 C06,72,low-salinity,corrected_fc,0,4.136224799859572,4.136224799859572,0,4,0,6.271392529694426,0.7853311358285113,5.4860613938659135,4.700730258037402,6.985666483321344,0.5474266503937558,2.7042355376318614,2.5,-0.07161767952424469,1.5,2.5,4.136224799859572,4.136224799859572,0,0,1,1.115143500297301,rise_then_depress,5
20250702 plate37 D02,14,high-salinity,corrected_fc,0,2.76223335808705,2.76223335808705,0,4,0,5.302593733487936,0.9481887885776998,4.354404944910236,3.406216156332536,4.592339624097351,0.6737141318975408,2.149864295826234,2.5,-0.12476481853722277,1.5,2.5,2.76223335808705,2.76223335808705,0,0,1,0.9706681465985315,rise_then_depress,5
20250702 plate37 D03,77,low-salinity,corrected_fc,0,6.123402974405624,6.123402974405624,0,4,0,10.630936492493792,1.155788035085122,9.475148457408668,8.319360422323546,8.197998395710021,0.6993995870704978,5.044281626161984,2.5,0.16634445221439176,3.5,3.5,6.123402974405624,6.123402974405624,0,0,1,1.1076936215308084,monotonic_increase,5
20250702 plate37 D05,2,high-salinity,corrected_fc,0,4.904882184402544,4.904882184402544,0,4,0,6.5191518167574785,0.5309039850553955,5.988247831702083,5.457343846646687,11.279342405156854,0.3759146841493067,3.0708388367825448,2.5,-0.06593608233712894,1.5,2.5,4.904882184402544,4.904882184402544,0,0,1,1.2345273435229793,rise_then_depress,5
20250702 plate37 D06,72,low-salinity,corrected_fc,0,2.194216813552103,2.194216813552103,0,4,0,4.22804295672176,0.7470332394260162,3.481009717295744,2.733976477869728,4.659778887443324,0.5255531193520961,1.7194609502979321,2.5,-0.08259287920425606,1.5,2.5,2.194216813552103,2.194216813552103,0,0,1,0.9725657003023005,rise_then_depress,5
20250702 plate38 A02,25,high-salinity,corrected_fc,0,2.1556634257401988,2.1556634257401988,0,4,0,7.237603639523051,2.9832739937399415,4.25432964578311,1.2710556520431684,1.4260606483716658,1.956987056001036,1.956987056001036,0.5,0.005452430566093902,3.5,1.5,2.1556634257401988,2.1556634257401988,0,0,1,0.5611580209483512,monotonic_increase,5
20250702 plate38 A03,79,low-salinity,corrected_fc,0,3.092612039642209,3.092612039642209,0,4,0,9.091872197554931,3.367606783089557,5.724265414465373,2.356658631375816,1.6998021987631635,2.142066576170357,2.142066576170357,0.5,0.14019285191714026,3.5,1.5,3.092612039642209,3.092612039642209,0,0,1,0.5871824754687718,monotonic_increase,5
20250702 plate38 A04,54,low-salinity,corrected_fc,0,9.219922205946654,9.251697017496149,0,3,0,24.56639700219794,7.92093279904349,16.64546420315445,8.72453140411096,2.1014525214965225,5.137126716358513,5.137126716358513,0.5,-0.031774811549494686,3.5,1.5,9.251697017496149,9.219922205946654,0.031774811549494686,0.003434484666910777,0.9965655153330892,0.6510840122819934,rise_then_depress,5
20250702 plate38 A05,55,low-salinity,corrected_fc,0,2.4046004449659337,2.4046004449659337,0,4,0,6.243015069939403,2.30901563517416,3.933999434765244,1.6249837995910839,1.703756083257755,1.5127929169299477,1.5127929169299477,0.5,0.0796525195584763,1.5,1.5,2.4046004449659337,2.4046004449659337,0,0,1,0.6068321203235251,monotonic_increase,5
20250702 plate38 A06,71,low-salinity,corrected_fc,0,2.490031867785584,2.490031867785584,0,4,0,6.842282856336756,2.5300834990537155,4.312199357283041,1.7821158582293255,1.7043703731105555,1.615224103388233,1.615224103388233,0.5,0.21449468794273185,1.5,1.5,2.490031867785584,2.490031867785584,0,0,1,0.5953154955225725,monotonic_increase,5
20250702 plate38 B02,25,high-salinity,corrected_fc,0,3.859569010561227,3.859569010561227,0,4,0,7.7363846223663515,2.0945019090726875,5.641882713293664,3.5473808042209765,2.693663199281366,1.3945590093488802,1.612269508841628,2.5,0.005326790098734824,1.5,2.5,3.859569010561227,3.859569010561227,0,0,1,0.7839154562614038,monotonic_increase,5
20250702 plate38 B03,79,low-salinity,corrected_fc,0,2.981416471231769,2.981416471231769,0,4,0,4.3682933728236355,0.2671270728860286,4.101166299937607,3.8340392270515786,15.352866542611332,0.1231971137332734,2.1786681868634568,2.5,0.1231971137332734,0.5,2.5,2.981416471231769,2.981416471231769,0,0,1,1.222242637296573,monotonic_increase,5
20250702 plate38 B04,54,low-salinity,corrected_fc,0,7.119993534872878,7.119993534872878,0,4,0,12.38688520098876,1.7409508091342567,10.645934391854503,8.904983582720247,6.1150115994078735,0.9167949179536236,4.613469950876165,2.5,0.7315168644076427,1.5,2.5,7.119993534872878,7.119993534872878,0,0,1,1.0232326790945652,monotonic_increase,5
20250702 plate38 B05,55,low-salinity,corrected_fc,0,4.3437277952408255,4.3437277952408255,0,4,0,7.432081202482446,1.2276222118985687,6.204458990583877,4.976836778685309,5.054045886794785,0.8380776792924292,2.863961495145046,2.5,-0.058988614080150215,1.5,2.5,4.3437277952408255,4.3437277952408255,0,0,1,1.0082419862394538,rise_then_depress,5
20250702 plate38 B06,71,low-salinity,corrected_fc,0,2.1195010086168224,2.1195010086168224,0,4,0,4.565692406029621,1.0503344173089135,3.515357988720708,2.4650235714117943,3.3468940280253685,0.7060131003752128,1.4226435336111949,2.5,-0.0173704665078116,1.5,2.5,2.1195010086168224,2.1195010086168224,0,0,1,0.8424314696307448,rise_then_depress,5
